0.10309439152479172,0.09729872643947601,0.13734406232833862,0.2637583315372467,0.27412164211273193,0.27264970541000366,0.11433091014623642,0.08424986898899078,0.20312754809856415,0.2634037137031555,0.2596783936023712,0.2687731981277466,0.09281065315008163,0.11271961778402328,0.0859772190451622,0.09641589224338531,0.08412438631057739,0.14735403656959534,0.08385778963565826,0.08588982373476028,0.28126129508018494,0.22022415697574615,0.27699506282806396,0.2783278524875641,0.2931891977787018,0.27948158979415894,0.2747870981693268,0.335232138633728,0.13354581594467163,0.17880502343177795,0.1707550287246704,0.16247740387916565,0.38757070899009705,1.0,0.25378355383872986,0.5191500186920166,0.2625081241130829,0.25808268785476685,0.08157682418823242,0.08550351113080978,0.1181580051779747,0.22557026147842407,0.1974647492170334,0.1225726455450058,0.14799900352954865,0.14574876427650452,0.14212694764137268,0.1341490000486374,0.15229913592338562,0.17994169890880585
40,41,33,14,11,12,38,47,22,15,17,13,43,39,44,42,48,30,49,45,6,21,9,8,5,7,10,4,35,25,26,27,3,1,19,2,16,18,50,46,37,20,23,36,29,31,32,34,28,24
